chr2L:21301453-21304931	-	dme_circ_0001187	3478	181	wt18_rr_rep2, wt29_rr_rep2	3, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301457	Mio	Ashwal2014
chrX:15433438-15433959	-	dme_circ_0000582	521	521	slow18rr, slow29_rr_rep2, wt29_rr_rep2, wt18rr, slow18_rr_rep2, wt18_m_rep2, wt29rr, wt18_rr_rep2	1, 3, 3, 1, 3, 1, 2, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0332497	Ac13E	Ashwal2014
chr2R:13162914-13249602	+	dme_circ_0003539	86688	1606	slow18_m_rep2, slow29m, wt18rr, slow18_rr_rep2, wt18_rr_rep2, slow29rr, wt29_m_rep2, wt29rr, slow18m, slow29_m_rep2, wt29m, slow29_rr_rep2, wt18m, wt29_rr_rep2, slow18rr	2, 2, 9, 2, 3, 17, 5, 15, 3, 6, 8, 36, 1, 9, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, UTR5	FBtr0310347	mbl	Ashwal2014
chr4:470846-471135	+	dme_circ_0002850	289	235	wt29rr, slow29rr, wt29_rr_rep2, slow29_rr_rep2, slow29_m_rep2	1, 1, 1, 1, 1	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089065	CaMKI	Ashwal2014
chr3RHet:2376909-2378322	+	dme_circ_0000394	1413	1413	wt18_rr_rep2, wt29_rr_rep2, wt29_m_rep2	1, 1, 1	NA	INTERGENIC	None	None	Ashwal2014
chrX:15724497-15724728	+	dme_circ_0005121	231	231	slow29_rr_rep2, wt29_rr_rep2	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0074182	Chc	Ashwal2014
chr3R:17617252-17617868	-	dme_circ_0004954	616	420	wt18rr, slow29rr	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301327	CASK	Ashwal2014
chr3R:13707497-13712263	-	dme_circ_0001027	4766	3445	wt29m	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0305015	Rim	Ashwal2014
chr2R:19857118-19857568	-	dme_circ_0000896	450	450	slow29rr, wt29m	1, 1	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0072205	CG10904	Ashwal2014
chr3L:13842184-13842529	+	dme_circ_0001472	345	345	wt29_rr_rep2, wt18_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0075753	Hml	Ashwal2014
chr2R:1099833-1104940	-	dme_circ_0003728	5107	230	wt29rr, slow29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0303293	Nipped-A	Ashwal2014
chr3R:10011480-10012318	+	dme_circ_0005204	838	838	S2_m, S2_rr	2, 1	NA	ANTISENSE, coding, INTERNAL, intronic	FBtr0308191	DopR	Ashwal2014
chr4:842932-844244	-	dme_circ_0003798	1312	1312	wt29rr, slow18rr, wt18_rr_rep2, wt29_rr_rep2, slow29_rr_rep2, slow29m, slow18m	7, 2, 7, 3, 1, 1, 1	NA	ALT_DONOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0100600	Sox102F	Ashwal2014
chrX:10676234-10676700	-	dme_circ_0005105	466	387	S2_rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073424	sesB	Ashwal2014
chr2L:7234526-7236351	-	dme_circ_0004535	1825	678	wt18rr, wt29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331659	Ndae1	Ashwal2014
chr2R:13789212-13791184	+	dme_circ_0003994	1972	369	wt18_m_rep2, slow18_rr_rep2, slow29m, wt18rr, wt18_rr_rep2, wt29rr, wt29_m_rep2, slow29rr, slow18m, wt29m, wt18m, wt29_rr_rep2, slow29_rr_rep2, slow18rr	2, 4, 1, 28, 43, 33, 2, 9, 1, 2, 1, 42, 20, 8	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0086802	elk	Ashwal2014
chr3R:24348203-24348503	-	dme_circ_0002715	300	238	wt18_rr_rep2	2	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301837	Ppn	Ashwal2014
chr3L:17704157-17714988	+	dme_circ_0005203	10831	284	wt29_rr_rep2, wt29rr	2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, UTR5	FBtr0075186	Ccn	Ashwal2014
chr3L:274190-274684	+	dme_circ_0003195	494	150	S2_m	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0332836	miple2	Ashwal2014
chrX:6454407-6479983	+	dme_circ_0001518	25576	8366	wt29_rr_rep2, slow29_rr_rep2, wt29rr, slow18_rr_rep2, wt18rr	1, 3, 1, 1, 1	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0301324	CG34417	Ashwal2014
chrX:11090192-11090297	+	dme_circ_0004821	105	105	S2_rr	7	NA	INTERGENIC	None	None	Ashwal2014
chr3L:514390-514705	-	dme_circ_0003633	315	315	slow18_rr_rep2, wt18_rr_rep2	1, 1	NA	ALT_DONOR, coding, INTERNAL, intronic, OVEXON, UTR5	FBtr0072565	klar	Ashwal2014
chr2L:5985372-5985496	-	dme_circ_0005065	124	124	S2_rr	2	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0331201	eIF-4a	Ashwal2014
chr2L:13796418-13796713	+	dme_circ_0003188	295	295	S2_m	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0080537	sec71	Ashwal2014
chr2R:13418551-13419687	-	dme_circ_0001496	1136	889	wt18rr, S2_m, slow18_rr_rep2, slow18_m_rep2, slow29rr, wt29rr, wt18_rr_rep2, S2_rr, slow18rr, slow29_rr_rep2, wt29_rr_rep2	4, 1, 1, 1, 1, 2, 5, 2, 1, 2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0273446	Patronin	Ashwal2014
chr2R:5171332-5200250	-	dme_circ_0002286	28918	28089	S2_rr, S2_m	4, 6	NA	ALT_ACCEPTOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, upstream_start, UTR5	FBtr0088601	Pkn	Ashwal2014
chrX:2006844-2006947	+	dme_circ_0004654	103	103	slow29_rr_rep2, wt29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	FBtr0070379	csw	Ashwal2014
chr2R:17398371-17399682	+	dme_circ_0001117	1311	965	slow18_rr_rep2, wt18rr, wt18_rr_rep2, wt29rr, slow29rr, wt29m, wt29_rr_rep2, wt18m, slow29_rr_rep2, slow18rr	3, 10, 19, 11, 5, 2, 5, 2, 9, 10	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089705	MESK2	Ashwal2014
chrX:11126684-11141705	-	dme_circ_0003529	15021	1234	slow29_m_rep2, slow18_rr_rep2, slow29_rr_rep2	1, 1, 5	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0303042	CG42683	Ashwal2014
chr2L:12407184-12409623	-	dme_circ_0000571	2439	635	slow18rr, wt29_rr_rep2, slow29_rr_rep2, S2_rr, wt29rr, wt18_rr_rep2, slow18_rr_rep2, wt18rr	3, 5, 5, 2, 4, 6, 3, 11	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0080389	vir-1	Ashwal2014
chrX:6666259-6666927	+	dme_circ_0003418	668	605	slow29_rr_rep2, wt29_rr_rep2, wt29_m_rep2, slow29rr, wt29rr, wt18rr, slow29m	3, 2, 1, 3, 1, 1, 1	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0070963	COQ7	Ashwal2014
chr2R:13426489-13426592	-	dme_circ_0003900	103	103	slow18_rr_rep2, wt29rr, slow29rr, slow29_rr_rep2	1, 1, 1, 1	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0086942	eIF3-S9	Ashwal2014
chr3R:21389801-21426459	+	dme_circ_0002963	36658	1788	S2_rr, wt18rr, slow29_rr_rep2, wt29_rr_rep2, wt18_rr_rep2, slow18rr, wt29rr	2, 1, 2, 1, 1, 1, 1	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0333664	msi	Ashwal2014
chr2R:19371583-19372916	+	dme_circ_0005218	1333	394	wt18rr, slow18_rr_rep2, wt18_rr_rep2, slow29rr, wt29rr, slow29_m_rep2, slow29_rr_rep2, wt29_rr_rep2, slow18rr	2, 2, 6, 4, 5, 1, 8, 8, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331989	CG43795	Ashwal2014
chr3R:27699555-27707593	-	dme_circ_0002876	8038	390	slow18_rr_rep2, wt18rr, wt29rr, wt29_m_rep2, wt18_rr_rep2, S2_rr, slow18rr, slow29_rr_rep2	1, 4, 2, 1, 1, 2, 2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0300269	heph	Ashwal2014
chr3R:22392082-22424434	+	dme_circ_0004090	32352	4847	slow29_rr_rep2, wt29rr, slow29rr, wt29_m_rep2, slow18m, wt18rr	1, 1, 1, 2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308628	scrib	Ashwal2014
chr4:1090111-1090227	+	dme_circ_0000264	116	116	slow29_m_rep2, wt29_m_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089188	Rfabg	Ashwal2014
chr3R:24161820-24161939	-	dme_circ_0005250	119	119	S2_m, S2_rr	3, 4	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	FBtr0301180	larp	Ashwal2014
chr2L:8516150-8516264	-	dme_circ_0001391	114	114	S2_m, S2_rr	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0079682	CG13089	Ashwal2014
chr3R:25422962-25423630	+	dme_circ_0002654	668	294	wt18rr, slow18_rr_rep2, wt29_m_rep2, slow29rr, wt29rr, wt18_rr_rep2, slow29_m_rep2, slow18rr, slow29_rr_rep2, wt29_rr_rep2	5, 2, 2, 11, 13, 9, 1, 2, 7, 11	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0085443	alph	Ashwal2014
chr3R:13834586-13839406	+	dme_circ_0004728	4820	1904	wt18rr	2	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0330273	cpo	Ashwal2014
chr3R:12394861-12395404	+	dme_circ_0005195	543	252	wt18_rr_rep2, slow29_rr_rep2	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0303651	CG42342	Ashwal2014
chrX:13113780-13114179	-	dme_circ_0004398	399	247	wt29rr, wt29_m_rep2, slow29rr, wt18_rr_rep2, wt18rr, S2_m, wt29_rr_rep2, slow29_rr_rep2, S2_rr	3, 1, 2, 2, 2, 2, 2, 2, 29	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073732	mew	Ashwal2014
chrX:13396491-13398177	+	dme_circ_0000136	1686	250	wt29_rr_rep2, wt18_rr_rep2, slow29_rr_rep2, wt29rr, slow18_rr_rep2, slow29m	1, 1, 1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073780	Neto	Ashwal2014
chr3R:15712872-15713242	+	dme_circ_0003252	370	370	wt29_m_rep2, slow29_m_rep2, wt18_m_rep2	1, 1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0083857	ninaE	Ashwal2014
chr3R:25422962-25423195	+	dme_circ_0000649	233	161	wt29m, slow29_m_rep2, wt29_rr_rep2, slow29_rr_rep2, slow18rr, slow18_rr_rep2, wt18rr, wt18_rr_rep2, wt29rr, slow29rr, wt29_m_rep2	1, 2, 25, 10, 5, 7, 4, 18, 24, 5, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0085443	alph	Ashwal2014
chr3L:13534588-13535318	-	dme_circ_0003858	730	544	wt29m, wt18m, slow18rr	1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0330351	bru-3	Ashwal2014
chr2R:2062096-2062212	-	dme_circ_0003202	116	116	wt29rr, slow29rr	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0085987	Cyp6w1	Ashwal2014
chr3L:3372289-3372457	-	dme_circ_0003082	168	168	slow29_m_rep2, wt29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073078	YT521-B	Ashwal2014
chr3R:11898410-11899124	-	dme_circ_0002298	714	648	wt18_rr_rep2	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0083231	Mhcl	Ashwal2014
chrX:18847558-18847944	+	dme_circ_0004911	386	386	slow29_rr_rep2, wt18_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	FBtr0332994	CG43759	Ashwal2014
chr2R:10859234-10860261	+	dme_circ_0001845	1027	1027	wt29rr, slow29rr, wt18_rr_rep2, slow18_rr_rep2, wt18rr, wt18_m_rep2, slow18rr, wt29_rr_rep2, slow29_rr_rep2, slow29_m_rep2	10, 2, 4, 4, 11, 1, 3, 4, 7, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0087409	ckn	Ashwal2014
chr3R:25047589-25047818	+	dme_circ_0004753	229	229	S2_rr	3	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	FBtr0085393	Ef1gamma	Ashwal2014
chr2R:5414792-5420489	+	dme_circ_0003930	5697	1485	wt18rr, wt29m, slow18_rr_rep2, wt29_m_rep2, wt29rr, slow29_rr_rep2, wt18_rr_rep2	1, 2, 2, 1, 1, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0305060	brp	Ashwal2014
chr3R:22402078-22405003	+	dme_circ_0001456	2925	576	slow29rr, slow18rr, wt29rr, wt29_rr_rep2, wt18_rr_rep2, wt18rr, slow18_rr_rep2	2, 1, 2, 1, 3, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308630	scrib	Ashwal2014
chr4:1043816-1044021	-	dme_circ_0001511	205	205	wt18_rr_rep2, wt29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0309865	plexA	Ashwal2014
chr3L:4082402-4084798	-	dme_circ_0000021	2396	306	wt18rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0073275	Gad1	Ashwal2014
chr2L:19907761-19910432	+	dme_circ_0004116	2671	1734	wt29_rr_rep2, slow29_rr_rep2, wt29m, wt18_rr_rep2, slow29rr, wt29_m_rep2, slow18_m_rep2, slow18_rr_rep2	1, 2, 1, 2, 1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0329846	sick	Ashwal2014
chr4:1089816-1089959	-	dme_circ_0002235	143	143	wt29_rr_rep2, wt18_rr_rep2	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089188	Rfabg	Ashwal2014
chr4:1095445-1095631	+	dme_circ_0004892	186	186	wt29rr, wt29m	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089188	Rfabg	Ashwal2014
chr3R:19927865-19927979	+	dme_circ_0000289	114	114	slow29_rr_rep2, wt29_rr_rep2	1, 1	NA	ANTISENSE, coding, INTERNAL, intronic	FBtr0303161	Syx1A	Ashwal2014
chr2L:10126000-10137559	-	dme_circ_0001169	11559	1344	wt29rr, wt29_m_rep2, slow29rr, wt29_rr_rep2, slow29_rr_rep2, slow18_rr_rep2	2, 1, 1, 1, 1, 1	NA	ALT_ACCEPTOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, upstream_start, UTR5	FBtr0303928	CG42843	Ashwal2014
chr3R:1919948-1920742	-	dme_circ_0003430	794	610	wt29_rr_rep2, wt18_rr_rep2, wt29rr, slow18rr, wt29m, slow18_rr_rep2, wt18rr	1, 2, 3, 1, 1, 3, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0078619	Gasp	Ashwal2014
chr4:1053897-1054145	+	dme_circ_0004429	248	248	S2_rr	2	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333672	ATPsyn-beta	Ashwal2014
chr2R:6467831-6471628	+	dme_circ_0004134	3797	3797	wt18_rr_rep2, slow29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, coding, OVEXON, upstream_start, UTR5	FBtr0100606	psq	Ashwal2014
chr2R:15416406-15416531	-	dme_circ_0004513	125	125	wt29rr, slow29rr	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	FBtr0308791	sm	Ashwal2014
chrX:17083024-17087068	+	dme_circ_0004200	4044	3779	slow29_rr_rep2, wt29rr, slow18_rr_rep2, wt29m, wt18rr	1, 2, 1, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0074388	baz	Ashwal2014
chr3R:20045321-20046285	-	dme_circ_0000134	964	524	wt18rr, wt18m, slow18rr	2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0084569	twin	Ashwal2014
chr3L:1667456-1667564	-	dme_circ_0002445	108	108	S2_m, S2_rr	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0072805	RpL23A	Ashwal2014
chr2L:5640286-5641952	-	dme_circ_0000961	1666	306	wt18_rr_rep2, wt29_rr_rep2, wt29rr	2, 1, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0079114	CG31646	Ashwal2014
chr2R:16633289-16633607	+	dme_circ_0002376	318	217	slow29_rr_rep2, wt29_rr_rep2, wt18_m_rep2, wt18rr, slow18_rr_rep2, wt18_rr_rep2, slow29rr, wt29rr	2, 13, 1, 3, 2, 8, 4, 9	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0086238	dpr	Ashwal2014
chrX:2386378-2416454	-	dme_circ_0004410	30076	3162	wt29m, wt18rr, slow29rr, slow18rr	1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0305161	trol	Ashwal2014
chrX:20646524-20647275	-	dme_circ_0000589	751	220	wt18rr, wt29rr	1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0309370	shakB	Ashwal2014
chr2R:3039216-3039319	-	dme_circ_0003807	103	103	slow18_m_rep2, slow29_m_rep2, slow29_rr_rep2, wt29_m_rep2	1, 2, 2, 2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON, UTR3	FBtr0089054	Spn43Ab	Ashwal2014
chr2L:17708033-17709621	-	dme_circ_0002464	1588	370	wt29rr, slow18rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0081015	CadN	Ashwal2014
chrX:13158978-13164645	-	dme_circ_0003052	5667	3510	slow29_rr_rep2, slow18_rr_rep2	3, 1	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0308576	HDAC4	Ashwal2014
chr2L:1158078-1158262	-	dme_circ_0001745	184	184	S2_rr, S2_m	13, 21	NA	ANNOTATED, coding, OVEXON, UTR5	FBtr0100022	capt	Ashwal2014
chrX:8662088-8662975	-	dme_circ_0000497	887	410	wt18_m_rep2, slow18_rr_rep2, wt18rr, wt18_rr_rep2, wt29rr, slow29rr, wt29_m_rep2, wt29m, wt18m, wt29_rr_rep2, slow29_rr_rep2, slow18rr	2, 3, 6, 7, 20, 3, 2, 2, 1, 4, 3, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0071279	Lim1	Ashwal2014
chr3R:17975088-17985815	+	dme_circ_0001611	10727	10727	slow18rr, wt18rr	1, 1	NA	ALT_DONOR, coding, INTERNAL, intronic, OVEXON, UTR5	FBtr0305036	SKIP	Ashwal2014
chr4:974138-975676	-	dme_circ_0000563	1538	1099	slow18_rr_rep2, slow29m, wt18rr, wt18_rr_rep2, wt29rr, wt29_rr_rep2, slow18rr, slow18_m_rep2, slow29rr, wt29_m_rep2, S2_rr, slow18m, wt29m, slow29_m_rep2, wt18m, slow29_rr_rep2	5, 4, 7, 18, 14, 9, 4, 1, 20, 7, 2, 1, 2, 8, 2, 15	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089233	CG32016	Ashwal2014
chrX:11444509-11445380	+	dme_circ_0003864	871	708	wt18m, wt18_rr_rep2, slow18rr, wt29rr	1, 3, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301020	Drak	Ashwal2014
chr3L:19698908-19699497	-	dme_circ_0005059	589	423	wt29_rr_rep2, slow18_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0074953	serp	Ashwal2014
chrX:15830831-15832368	-	dme_circ_0004339	1537	501	wt18_rr_rep2	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0308705	Stim	Ashwal2014
chr2L:930064-930423	+	dme_circ_0005052	359	359	slow18_rr_rep2, wt18rr, wt29rr, slow29rr, wt18_rr_rep2, slow29_m_rep2, slow18m, slow18rr, wt29_rr_rep2, slow29_rr_rep2	3, 13, 8, 5, 6, 1, 2, 6, 2, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0077949	CG4341	Ashwal2014
chr3R:11916139-11916812	-	dme_circ_0000973	673	610	wt18rr, slow18_rr_rep2, slow18m, slow18rr, slow29_rr_rep2, wt18_rr_rep2	1, 1, 1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0083231	Mhcl	Ashwal2014
chr2L:1394191-1396005	-	dme_circ_0000827	1814	529	wt18rr, slow18rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0329985	lea	Ashwal2014
